model,n_trials,subject_id,source_study,negative_log_likelihood,log_likelihood,aic,bic,uniform_choice_nll,nll_improvement_over_uniform,uniform_choice_fit,n_parameters_at_lower_bound,n_parameters_at_upper_bound,n_parameters_at_any_bound,converged,optimizer_message,n_function_evaluations,n_iterations,n_starts,learning_rate,inverse_temperature,outcome_sensitivity,loss_aversion,response_consistency,comparison_eligible,delta_aic,delta_bic,best_aic,best_bic
pvl_delta,100,428,Wood,132.57288332424523,-132.57288332424523,273.14576664849045,283.5664473924428,138.62943611198907,6.05655278774384,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,245,35,32,0.14668973636340873,,0.18889992128661207,10.0,0.25100843696443337,True,0.0,0.0,True,True
q_learning,100,428,Wood,138.44353088573504,-138.44353088573504,280.8870617714701,286.0974021434463,138.62943611198907,0.18590522625402173,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,96,16,10,0.387079727128695,0.07256783559119244,,,,True,7.741295122979636,2.5309547510034918,False,False
pvl_delta,100,429,Wood,123.98422270228195,-123.98422270228195,255.9684454045639,266.38912614851625,138.62943611198907,14.645213409707111,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,165,23,32,0.44374767231958123,,0.3277742569209656,0.16467132551491984,1.101003029812587,True,0.0,0.0,True,True
q_learning,100,429,Wood,136.47905072143465,-136.47905072143465,276.9581014428693,282.1684418148455,138.62943611198907,2.150385390554419,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,4,2,1.0,0.0880980742610486,,,,True,20.989656038305384,15.77931566632924,False,False
pvl_delta,100,430,Wood,105.51035524724051,-105.51035524724051,219.02071049448102,229.4413912384334,138.62943611198907,33.119080864748554,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,190,26,32,0.999999,,0.4316528249687971,0.052013265012951365,1.042228580171373,True,0.0,0.0,True,True
q_learning,100,430,Wood,125.76611896103003,-125.76611896103003,255.53223792206006,260.74257829403626,138.62943611198907,12.863317150959034,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,51,11,10,1.0,0.28025937196533174,,,,True,36.51152742757904,31.301187055602867,False,False
pvl_delta,100,431,Wood,133.93641618989767,-133.93641618989767,275.87283237979534,286.2935131237477,138.62943611198907,4.693019922091395,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,120,6,32,0.05578652663344908,,0.6951287871045261,2.0116444838312955,0.8208452328919182,True,8.823247431980292,14.033587803956436,False,False
q_learning,100,431,Wood,131.52479247390752,-131.52479247390752,267.04958494781505,272.25992531979125,138.62943611198907,7.104643638081541,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,249,52,10,0.0008383216142163437,100.0,,,,True,0.0,0.0,True,True
pvl_delta,100,432,Wood,129.80126013694664,-129.80126013694664,267.6025202738933,278.0232010178456,138.62943611198907,8.828175975042427,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,175,23,32,0.999999,,1.1224037604699864,0.04176056168980422,0.5968704359992278,True,0.0,0.0,True,True
q_learning,100,432,Wood,134.74881409656763,-134.74881409656763,273.49762819313526,278.70796856511146,138.62943611198907,3.8806220154214373,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21,4,2,1.0,0.1216644728581205,,,,True,5.89510791924198,0.6847675472658352,False,False
pvl_delta,100,433,Wood,138.6294361119855,-138.6294361119855,285.258872223971,295.67955296792337,138.62943611198907,3.552713678800501e-12,True,3,0,3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,15,2,32,1e-06,,1e-06,1e-06,2.957480177752576e-07,True,3.999999999992667,9.210340371968812,False,False
q_learning,100,433,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,,True,0.0,0.0,True,True
pvl_delta,100,434,Wood,138.62943611198898,-138.62943611198898,285.25887222397796,295.6795529679303,138.62943611198907,8.526512829121202e-14,True,3,1,4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,20,2,32,1e-06,,2.0,1e-06,1.0653303907117982e-08,True,3.999999999999602,9.210340371975747,False,False
q_learning,100,434,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,,True,0.0,0.0,True,True
pvl_delta,100,435,Wood,102.95462861814241,-102.95462861814241,213.90925723628482,224.3299379802372,138.62943611198907,35.67480749384666,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,595,76,32,0.1385097282353426,,2.0,0.012795699166106652,1.1652639553635264,True,0.0,0.0,True,True
q_learning,100,435,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,,True,67.34961498769354,62.13927461571737,False,False
pvl_delta,100,436,Wood,96.03619941781227,-96.03619941781227,200.07239883562454,210.49307957957691,138.62943611198907,42.593236694176795,False,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,110,17,32,0.5061029688666162,,1e-06,1e-06,1.3641785610487842,True,0.0,0.0,True,True
q_learning,100,436,Wood,137.80725794113644,-137.80725794113644,279.6145158822729,284.8248562542491,138.62943611198907,0.8221781708526237,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,10,1.0,0.06365618031675609,,,,True,79.54211704664834,74.33177667467217,False,False
pvl_delta,100,437,Wood,103.39922498926428,-103.39922498926428,214.79844997852857,225.21913072248094,138.62943611198907,35.23021112272478,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,115,13,32,0.16187966062576034,,1e-06,0.17964835545732336,1.5010530736339383,True,0.0,0.0,True,True
q_learning,100,437,Wood,131.57440495864446,-131.57440495864446,267.14880991728893,272.35915028926513,138.62943611198907,7.055031153344601,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,189,43,9,0.000646027352634981,100.0,,,,True,52.35035993876036,47.14001956678419,False,False
pvl_delta,100,438,Wood,128.30779553268073,-128.30779553268073,264.61559106536146,275.0362718093138,138.62943611198907,10.321640579308337,False,0,2,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,135,24,32,0.999999,,0.06127602963704879,10.0,0.09940651435458021,True,0.0,0.0,True,True
q_learning,100,438,Wood,135.75730550424078,-135.75730550424078,275.51461100848155,280.72495138045775,138.62943611198907,2.8721306077482893,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21,4,10,1.0,0.12777320245687604,,,,True,10.899019943120095,5.68867957114395,False,False
pvl_delta,100,439,Wood,115.74989667476456,-115.74989667476456,239.4997933495291,249.9204740934815,138.62943611198907,22.87953943722451,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,535,71,32,0.024916479198143472,,1e-06,10.0,1.407543358934761,True,0.0,0.0,True,True
q_learning,100,439,Wood,134.08315285642712,-134.08315285642712,272.16630571285424,277.37664608483044,138.62943611198907,4.546283255561946,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,93,17,10,1.0,0.16667416796133788,,,,True,32.666512363325126,27.456171991348953,False,False
pvl_delta,100,440,Wood,131.41122940699333,-131.41122940699333,270.82245881398666,281.243139557939,138.62943611198907,7.218206704995737,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,280,32,32,0.991593331006314,,1.3375022824296001,0.013163371715289831,0.5908397839458521,True,0.0,0.0,True,True
q_learning,100,440,Wood,136.53327214960697,-136.53327214960697,277.06654429921394,282.27688467119015,138.62943611198907,2.096163962382093,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.07523202912037978,,,,True,6.244085485227288,1.0337451132511433,False,False
pvl_delta,100,441,Wood,125.33405206270038,-125.33405206270038,258.66810412540076,269.0887848693531,138.62943611198907,13.295384049288685,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,515,69,32,0.5899294667724264,,0.9553860771954668,0.05405616944089131,0.8913642940126393,True,0.0,0.0,True,True
q_learning,100,441,Wood,136.07682143142065,-136.07682143142065,276.1536428628413,281.3639832348175,138.62943611198907,2.5526146805684107,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.08115260911033705,,,,True,17.48553873744055,12.275198365464405,False,False
pvl_delta,100,442,Wood,108.24688503746647,-108.24688503746647,224.49377007493294,234.9144508188853,138.62943611198907,30.382551074522596,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,725,99,32,0.03533319129064413,,0.9630993721736808,0.5467488946932018,2.2586840710132434,True,0.0,0.0,True,True
q_learning,100,442,Wood,116.54484753294079,-116.54484753294079,237.08969506588159,242.30003543785776,138.62943611198907,22.084588579048273,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,177,40,10,0.0014458979475022403,100.0,,,,True,12.595924990948646,7.385584618972445,False,False
pvl_delta,100,443,Wood,108.83652708565104,-108.83652708565104,225.67305417130208,236.09373491525446,138.62943611198907,29.792909026338023,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,435,44,32,0.4516232475075611,,0.14912091041481637,1e-06,1.3936851854093752,True,0.0,0.0,True,True
q_learning,100,443,Wood,130.83139671467495,-130.83139671467495,265.6627934293499,270.8731338013261,138.62943611198907,7.798039397314113,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.18730672738455065,,,,True,39.98973925804782,34.77939888607165,False,False
pvl_delta,100,444,Wood,112.90209986622189,-112.90209986622189,233.80419973244378,244.22488047639615,138.62943611198907,25.727336245767177,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,600,72,32,0.12916891766988334,,0.6384432664945734,0.5094058151102219,1.6580827981289614,True,0.0,0.0,True,True
q_learning,100,444,Wood,132.97273359816893,-132.97273359816893,269.94546719633786,275.15580756831406,138.62943611198907,5.656702513820136,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,57,16,10,1.0,0.14824854111044208,,,,True,36.14126746389408,30.93092709191791,False,False
pvl_delta,100,445,Wood,134.65943424453346,-134.65943424453346,277.3188684890669,287.73954923301926,138.62943611198907,3.9700018674556077,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,415,37,32,0.0021462307560571716,,0.3552122391424618,2.840496021046287,3.0802684402625493,True,0.0,2.327909284100315,True,False
q_learning,100,445,Wood,138.10064978847137,-138.10064978847137,280.20129957694274,285.41163994891895,138.62943611198907,0.5287863235176928,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,3,10,0.00015904720105723027,99.99999999999861,,,,True,2.8824310878758297,0.0,False,True
pvl_delta,100,446,Wood,122.40084724707955,-122.40084724707955,252.8016944941591,263.22237523811145,138.62943611198907,16.22858886490951,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,375,49,32,0.6627516388606779,,0.6479685421150237,1e-06,0.8740726587349559,True,0.0,0.0,True,True
q_learning,100,446,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,,True,28.45717772981925,23.246837357843106,False,False
pvl_delta,100,447,Wood,116.80527938693724,-116.80527938693724,241.6105587738745,252.03123951782686,138.62943611198907,21.82415672505182,False,1,1,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,815,104,32,0.999999,,0.5274409929179555,1e-06,0.9032999213817003,True,0.0,0.0,True,True
q_learning,100,447,Wood,134.93887569724063,-134.93887569724063,273.87775139448127,279.08809176645747,138.62943611198907,3.6905604147484325,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,3,2,1.0,0.10951957615454984,,,,True,32.26719262060678,27.056852248630605,False,False
pvl_delta,100,448,Wood,105.78373316521518,-105.78373316521518,219.56746633043036,229.98814707438274,138.62943611198907,32.84570294677388,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,615,83,32,0.148963103510677,,0.4091634142597065,0.723340078488912,1.524541610330208,True,0.0,0.0,True,True
q_learning,100,448,Wood,136.66282865715758,-136.66282865715758,277.32565731431515,282.53599768629135,138.62943611198907,1.9666074548314896,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,15,3,2,1.0,0.09587606589751031,,,,True,57.75819098388479,52.547850611908615,False,False
pvl_delta,100,449,Wood,75.62399596799042,-75.62399596799042,159.24799193598085,169.66867267993322,138.62943611198907,63.00544014399864,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,190,27,32,0.24870378758458178,,0.5740346923574016,0.6063844397317322,1.844437642349747,True,0.0,0.0,True,True
q_learning,100,449,Wood,91.39242453964702,-91.39242453964702,186.78484907929405,191.99518945127022,138.62943611198907,47.23701157234204,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,15,8,0.05241298102868819,8.626451457363093,,,,True,27.5368571433132,22.326516771336998,False,False
pvl_delta,100,450,Wood,137.53514902896111,-137.53514902896111,283.07029805792223,293.4909788018746,138.62943611198907,1.0942870830279503,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,445,50,32,4.6185849781401e-05,,0.46214849805237496,4.437308214605647,4.808629315701463,True,2.8919719551497565,8.102312327125901,False,False
q_learning,100,450,Wood,138.08916305138624,-138.08916305138624,280.1783261027725,285.3886664747487,138.62943611198907,0.5402730606028285,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,3,10,0.00017902879777095132,99.99999999999996,,,,True,0.0,0.0,True,True
pvl_delta,100,451,Wood,130.54585853958454,-130.54585853958454,269.0917170791691,279.51239782312143,138.62943611198907,8.083577572404522,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,85,14,32,0.2055205534205439,,0.7754084400537049,0.47191483571629983,1.033716879184579,True,0.0,0.0,True,True
q_learning,100,451,Wood,135.3011213479859,-135.3011213479859,274.6022426959718,279.812583067948,138.62943611198907,3.328314764003153,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,27,7,10,0.29460184124038946,0.32823627456102666,,,,True,5.510525616802738,0.3001852448265936,False,False
pvl_delta,100,452,Wood,137.80273393529873,-137.80273393529873,283.60546787059747,294.0261486145498,138.62943611198907,0.8267021766903326,False,0,2,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,760,88,32,2.4903609088778273e-05,,0.12742795467431448,10.0,5.0,True,2.3465956466191074,7.556936018595252,False,False
q_learning,100,452,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,,True,0.0,0.0,True,True
pvl_delta,100,453,Wood,74.62399172265143,-74.62399172265143,157.24798344530285,167.66866418925522,138.62943611198907,64.00544438933764,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,225,36,32,0.41937540398629347,,0.6149270019904383,1.9790049960380622,1.0168981622432534,True,0.0,0.0,True,True
q_learning,100,453,Wood,80.01938642499016,-80.01938642499016,164.03877284998032,169.2491132219565,138.62943611198907,58.610049686998906,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,9,7,0.5138751635496297,2.2883249468469735,,,,True,6.790789404677469,1.5804490327012672,False,False
pvl_delta,100,454,Wood,129.73871722399477,-129.73871722399477,267.47743444798954,277.8981151919419,138.62943611198907,8.890718887994296,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,575,79,32,0.22106844025872116,,0.43631282299459545,0.2528863025887234,1.0589110532551491,True,0.0,0.0,True,True
q_learning,100,454,Wood,137.87250868406971,-137.87250868406971,279.74501736813943,284.95535774011563,138.62943611198907,0.7569274279193507,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,7,3,0.48056061261758726,0.13998780900282604,,,,True,12.267582920149891,7.057242548173747,False,False
pvl_delta,100,455,Wood,130.84154521133306,-130.84154521133306,269.6830904226661,280.10377116661846,138.62943611198907,7.787890900656009,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,170,27,32,0.999999,,0.3831465762995365,0.6527964775658718,0.40778101685486856,True,0.0,4.1234749483001565,True,False
q_learning,100,455,Wood,133.38497792317105,-133.38497792317105,270.7699558463421,275.9802962183183,138.62943611198907,5.244458188818015,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,54,14,10,1.0,0.16681775869890283,,,,True,1.086865423675988,0.0,False,True
pvl_delta,100,456,Wood,73.93507086113952,-73.93507086113952,155.87014172227904,166.29082246623142,138.62943611198907,64.69436525084954,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,215,30,32,0.5612387344634047,,0.6115570934721368,0.13422330578206443,1.5541843440350314,True,0.0,0.0,True,True
q_learning,100,456,Wood,120.10950275817002,-120.10950275817002,244.21900551634005,249.42934588831622,138.62943611198907,18.51993335381904,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,9,4,0.9753735414296373,0.3117658167019053,,,,True,88.348863794061,83.1385234220848,False,False
pvl_delta,100,457,Wood,107.36612134471201,-107.36612134471201,222.73224268942403,233.1529234333764,138.62943611198907,31.263314767277052,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,555,63,32,0.777275769724613,,0.3740148537105486,1e-06,1.124460390352577,True,0.0,0.0,True,True
q_learning,100,457,Wood,136.21462797845217,-136.21462797845217,276.42925595690434,281.63959632888054,138.62943611198907,2.4148081335368943,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,3,2,1.0,0.1023604466893867,,,,True,53.697013267480315,48.48667289550414,False,False
pvl_delta,100,458,Wood,123.13609354205755,-123.13609354205755,254.2721870841151,264.69286782806745,138.62943611198907,15.493342569931514,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,200,27,32,0.1383899657567632,,0.36205740405072745,1e-06,1.1213291129444254,True,0.0,0.0,True,True
q_learning,100,458,Wood,138.4012038718355,-138.4012038718355,280.802407743671,286.0127481156472,138.62943611198907,0.22823224015357368,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,10,3,1.0,0.027222361686551757,,,,True,26.53022065955588,21.319880287579736,False,False
pvl_delta,100,459,Wood,89.6466017072089,-89.6466017072089,187.2932034144178,197.71388415837018,138.62943611198907,48.982834404780164,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,165,21,32,0.10737645610016604,,0.9083294035710208,1.1443117177110813,2.0446523459328394,True,2.8427635671416738,8.053103939117875,False,False
q_learning,100,459,Wood,90.22521992363806,-90.22521992363806,184.45043984727613,189.6607802192523,138.62943611198907,48.404216188351,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,87,12,8,0.10382235128009122,8.092912358226116,,,,True,0.0,0.0,True,True
pvl_delta,100,460,Wood,106.09094092981803,-106.09094092981803,220.18188185963606,230.60256260358844,138.62943611198907,32.53849518217103,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,565,76,32,0.1574410271001526,,0.6400786353351543,0.1916401381203108,1.3615556316228472,True,0.0,0.0,True,True
q_learning,100,460,Wood,138.4173163830303,-138.4173163830303,280.8346327660606,286.0449731380368,138.62943611198907,0.2121197289587542,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,11,3,1.0,0.023179025617495692,,,,True,60.65275090642456,55.442410534448385,False,False
pvl_delta,100,461,Wood,106.09094092981803,-106.09094092981803,220.18188185963606,230.60256260358844,138.62943611198907,32.53849518217103,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,565,76,32,0.1574410271001526,,0.6400786353351543,0.1916401381203108,1.3615556316228472,True,0.0,0.0,True,True
q_learning,100,461,Wood,138.4173163830303,-138.4173163830303,280.8346327660606,286.0449731380368,138.62943611198907,0.2121197289587542,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,11,3,1.0,0.023179025617495692,,,,True,60.65275090642456,55.442410534448385,False,False
pvl_delta,100,462,Wood,109.78814071492482,-109.78814071492482,227.57628142984964,237.99696217380202,138.62943611198907,28.841295397064243,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75,12,32,0.40795998894666036,,0.4024783689639397,0.3042338177607658,1.3906835280877763,True,0.0,0.0,True,True
q_learning,100,462,Wood,133.11443879538177,-133.11443879538177,270.22887759076355,275.43921796273975,138.62943611198907,5.5149973166072925,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,5,2,1.0,0.14311759252677309,,,,True,42.6525961609139,37.44225578893773,False,False
pvl_delta,100,463,Wood,130.0776901663679,-130.0776901663679,268.1553803327358,278.5760610766881,138.62943611198907,8.551745945621178,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,215,16,32,0.909878792120878,,0.7668967286118288,0.22181541115344344,0.525869101010235,True,0.0,0.0,True,True
q_learning,100,463,Wood,135.67955343435574,-135.67955343435574,275.3591068687115,280.5694472406877,138.62943611198907,2.949882677633326,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,4,10,1.0,0.08310025216694122,,,,True,7.203726535975704,1.9933861639995598,False,False
pvl_delta,100,464,Wood,103.52317937703491,-103.52317937703491,215.04635875406981,225.4670394980222,138.62943611198907,35.10625673495416,False,1,1,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,555,75,32,0.999999,,0.40501625756160514,1e-06,1.0076735711978857,True,0.0,0.0,True,True
q_learning,100,464,Wood,132.63087115281323,-132.63087115281323,269.26174230562646,274.47208267760266,138.62943611198907,5.998564959175837,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.17703346218396077,,,,True,54.21538355155664,49.00504317958047,False,False
pvl_delta,100,465,Wood,70.98853166601596,-70.98853166601596,149.97706333203192,160.3977440759843,138.62943611198907,67.6409044459731,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,410,52,32,0.46614262032299586,,0.8081233789031322,0.13730680237157553,1.763445605053899,True,0.0,0.0,True,True
q_learning,100,465,Wood,87.62650757331309,-87.62650757331309,179.25301514662618,184.46335551860236,138.62943611198907,51.002928538675974,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,102,23,7,0.1402672191123289,8.596849075252607,,,,True,29.275951814594265,24.065611442618064,False,False
pvl_delta,100,466,Wood,138.49711747763823,-138.49711747763823,284.99423495527645,295.4149156992288,138.62943611198907,0.13231863435083824,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,160,22,32,0.5058140121034549,,1e-06,9.266467957453148,0.018415300768735685,True,3.735362731298096,8.94570310327424,False,False
q_learning,100,466,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,,True,0.0,0.0,True,True
pvl_delta,100,467,Wood,113.50716526651868,-113.50716526651868,235.01433053303737,245.43501127698974,138.62943611198907,25.122270845470382,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,195,24,32,0.03249786303491585,,0.5856783197820651,0.1907593116088492,1.9233266782769036,True,0.0,0.0,True,True
q_learning,100,467,Wood,137.82057133207888,-137.82057133207888,279.64114266415777,284.85148303613397,138.62943611198907,0.8088647799101807,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,6,3,0.7001561152254744,0.07389271576216555,,,,True,44.6268121311204,39.41647175914423,False,False
pvl_delta,100,468,Wood,48.02870579030606,-48.02870579030606,104.05741158061213,114.4780923245645,138.62943611198907,90.600730321683,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,275,32,32,0.19612649159282342,,1e-06,2.1878854663161693,2.010712972833571,True,0.0,0.0,True,True
q_learning,100,468,Wood,104.05979147232509,-104.05979147232509,212.11958294465018,217.32992331662635,138.62943611198907,34.56964463966398,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,144,30,9,0.0018963869329894638,100.0,,,,True,108.06217136403805,102.85183099206185,False,False
pvl_delta,100,469,Wood,137.70540546036028,-137.70540546036028,283.41081092072056,293.8314916646729,138.62943611198907,0.9240306516287831,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,815,101,32,9.163737136517235e-05,,2.0,1e-06,4.980777066358777,True,2.1519386967422065,7.362279068718351,False,False
q_learning,100,469,Wood,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,,True,0.0,0.0,True,True
pvl_delta,100,470,Worthy,119.58954755938177,-119.58954755938177,247.17909511876354,257.5997758627159,138.62943611198907,19.039888552607295,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,140,21,32,0.8583670348021958,,0.3064286540753275,0.0020260500580763,0.9512502692819268,True,0.0,0.0,True,True
q_learning,100,470,Worthy,134.48761601005884,-134.48761601005884,272.9752320201177,278.1855723920939,138.62943611198907,4.141820101930222,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.17565218018544065,,,,True,25.796136901354146,20.585796529378,False,False
