model,n_trials,subject_id,source_study,negative_log_likelihood,log_likelihood,aic,bic,uniform_choice_nll,nll_improvement_over_uniform,uniform_choice_fit,n_parameters_at_lower_bound,n_parameters_at_upper_bound,n_parameters_at_any_bound,converged,optimizer_message,n_function_evaluations,n_iterations,n_starts,learning_rate,inverse_temperature,outcome_sensitivity,loss_aversion,response_consistency
pvl_delta,100,33,Horstmann,64.26654492890515,-64.26654492890515,136.5330898578103,146.95377060176267,138.62943611198907,74.36289118308392,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,80,13,32,0.8154711982219297,,0.24827519830956904,0.2627053566354928,1.4146916237510738
q_learning,100,33,Horstmann,107.97952904914877,-107.97952904914877,219.95905809829753,225.1693984702737,138.62943611198907,30.6499070628403,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,6,8,1.0,0.5991766136108798,,,
pvl_delta,100,34,Horstmann,104.74701598572071,-104.74701598572071,217.49403197144142,227.9147127153938,138.62943611198907,33.88242012626836,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,135,22,32,0.7713705426997369,,0.46349927493045556,1e-06,1.1292174932990575
q_learning,100,34,Horstmann,135.6574718413813,-135.6574718413813,275.3149436827626,280.5252840547388,138.62943611198907,2.9719642706077707,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,4,2,1.0,0.1584163744673963,,,
pvl_delta,100,35,Horstmann,138.62943611198918,-138.62943611198918,285.25887222397836,295.6795529679307,138.62943611198907,-1.1368683772161603e-13,True,4,0,4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,1,32,1e-06,,1e-06,1e-06,0.0
q_learning,100,35,Horstmann,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,
pvl_delta,100,36,Horstmann,122.26459997493966,-122.26459997493966,252.5291999498793,262.9498806938317,138.62943611198907,16.36483613704941,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,80,12,32,0.40191833831700935,,0.47081989516557043,1e-06,1.0174844912058683
q_learning,100,36,Horstmann,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,
pvl_delta,100,37,Horstmann,133.1432960434305,-133.1432960434305,274.286592086861,284.70727283081334,138.62943611198907,5.486140068558569,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,385,42,32,0.03411023492154465,,1.3054083395559153,0.25990635054630273,1.8150929862483833
q_learning,100,37,Horstmann,138.1359019146853,-138.1359019146853,280.2718038293706,285.4821442013468,138.62943611198907,0.4935341973037737,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,15,2,10,0.000300624430142178,85.000000000018,,,
pvl_delta,100,38,Horstmann,78.1782565341141,-78.1782565341141,164.3565130682282,174.77719381218057,138.62943611198907,60.45117957787497,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,495,72,32,0.183818260839248,,0.5765571686498818,1e-06,1.5545666856259104
q_learning,100,38,Horstmann,137.31327440229657,-137.31327440229657,278.62654880459314,283.83688917656934,138.62943611198907,1.3161617096924942,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,7,2,0.9836250459106031,0.08414468773094927,,,
pvl_delta,100,39,Horstmann,110.65778065763814,-110.65778065763814,229.31556131527628,239.73624205922866,138.62943611198907,27.971655454350923,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,105,16,32,0.6844399848163708,,0.6904685549665363,1e-06,1.1222912282967683
q_learning,100,39,Horstmann,136.22130969640284,-136.22130969640284,276.4426193928057,281.6529597647819,138.62943611198907,2.4081264155862243,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,4,2,1.0,0.1416766980551393,,,
pvl_delta,100,40,Horstmann,109.90923839008018,-109.90923839008018,227.81847678016035,238.23915752411273,138.62943611198907,28.72019772190889,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,345,42,32,0.0008818645259775977,,0.1517377955109582,5.253741279487587,4.999999993478754
q_learning,100,40,Horstmann,133.64581176580944,-133.64581176580944,271.2916235316189,276.5019639035951,138.62943611198907,4.983624346179624,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,69,18,10,0.028210352959225346,4.063120750698847,,,
pvl_delta,100,41,Horstmann,120.01890492742513,-120.01890492742513,248.03780985485025,258.4584905988026,138.62943611198907,18.61053118456394,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,360,52,32,0.00981289676918444,,0.8854462725620483,1.0382686765441742,2.6887399020392264
q_learning,100,41,Horstmann,120.92293500907891,-120.92293500907891,245.84587001815783,251.056210390134,138.62943611198907,17.706501102910153,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,234,56,10,0.0013682964422366008,100.0,,,
pvl_delta,100,42,Horstmann,136.70547413924393,-136.70547413924393,281.41094827848787,291.8316290224402,138.62943611198907,1.9239619727451327,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,200,26,32,0.999999,,1.246340549465981,0.4578889902907907,0.09651260551153529
q_learning,100,42,Horstmann,136.9356953904188,-136.9356953904188,277.8713907808376,283.0817311528138,138.62943611198907,1.693740721570265,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,4,2,1.0,0.08740276072136713,,,
pvl_delta,100,43,Horstmann,121.81828983754305,-121.81828983754305,251.6365796750861,262.05726041903847,138.62943611198907,16.811146274446017,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,590,73,32,0.999999,,0.4042524922997365,0.06622645275257986,0.8088473976150887
q_learning,100,43,Horstmann,134.00272090302113,-134.00272090302113,272.00544180604226,277.21578217801846,138.62943611198907,4.626715208967937,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21,5,10,0.9753881540232472,0.21823338221253552,,,
pvl_delta,100,44,Horstmann,87.27221799298655,-87.27221799298655,182.5444359859731,192.96511672992548,138.62943611198907,51.35721811900251,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,210,27,32,0.024016534042375488,,1.0763761227610529,0.38783584633470447,3.120930089245521
q_learning,100,44,Horstmann,118.89090904928209,-118.89090904928209,241.78181809856417,246.99215847054035,138.62943611198907,19.73852706270698,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,189,35,9,0.001293430880650159,100.0,,,
pvl_delta,100,45,Horstmann,120.13588860764618,-120.13588860764618,248.27177721529236,258.69245795924473,138.62943611198907,18.493547504342885,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,555,69,32,0.07894106549257919,,0.9106024133214335,0.25068738691236536,1.4811765911264927
q_learning,100,45,Horstmann,137.8461683499034,-137.8461683499034,279.6923366998068,284.902677071783,138.62943611198907,0.7832677620856714,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,7,2,1.0,0.07029008113802171,,,
pvl_delta,100,46,Horstmann,59.46315560801121,-59.46315560801121,126.92631121602243,137.3469919599748,138.62943611198907,79.16628050397784,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,125,16,32,0.8731402198247177,,0.48096526145997265,0.09793528711273608,1.5117687440454204
q_learning,100,46,Horstmann,83.94122765623992,-83.94122765623992,171.88245531247983,177.092795684456,138.62943611198907,54.68820845574915,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,177,24,7,0.0028975839564445187,100.0,,,
pvl_delta,100,47,Horstmann,129.61943099162332,-129.61943099162332,267.23886198324664,277.659542727199,138.62943611198907,9.010005120365747,False,2,0,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,105,15,32,0.2506638210104523,,1e-06,1e-06,0.8638254381809548
q_learning,100,47,Horstmann,137.40465456602234,-137.40465456602234,278.8093091320447,284.0196495040209,138.62943611198907,1.2247815459667208,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,48,13,10,0.10242772938052958,0.5429434741623704,,,
pvl_delta,100,48,Horstmann,112.08347946981479,-112.08347946981479,232.16695893962958,242.58763968358195,138.62943611198907,26.545956642174275,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,595,80,32,0.03966581894390112,,0.24046833917145363,3.017403902787713,1.7460254011458176
q_learning,100,48,Horstmann,126.18801032954653,-126.18801032954653,256.37602065909306,261.58636103106926,138.62943611198907,12.441425782442536,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,117,26,10,0.33271818604449993,0.6832362928340165,,,
pvl_delta,100,49,Horstmann,128.64694538983338,-128.64694538983338,265.29389077966675,275.7145715236191,138.62943611198907,9.982490722155688,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,135,22,32,0.3580671062577612,,0.03514987761414232,1e-06,0.9240733717786019
q_learning,100,49,Horstmann,137.93791625223867,-137.93791625223867,279.87583250447733,285.08617287645353,138.62943611198907,0.6915198597504002,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,87,16,10,1.0,0.07459582698581674,,,
pvl_delta,100,50,Horstmann,89.18293715679914,-89.18293715679914,186.36587431359828,196.78655505755066,138.62943611198907,49.446498955189924,False,0,2,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,200,21,32,0.999999,,2.0,0.00024161054556042056,1.187006486542898
q_learning,100,50,Horstmann,130.10379046440434,-130.10379046440434,264.2075809288087,269.4179213007849,138.62943611198907,8.525645647584724,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.21220270470570668,,,
pvl_delta,100,51,Horstmann,138.62943610013068,-138.62943610013068,285.25887220026135,295.6795529442137,138.62943611198907,1.1858389825647464e-08,False,3,0,3,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35,2,32,1e-06,,1e-06,1e-06,6.502248559128597e-05
q_learning,100,51,Horstmann,136.76276431413226,-136.76276431413226,277.5255286282645,282.7358690002407,138.62943611198907,1.8666717978568101,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,6,3,0.34385155543721285,0.33198787005859254,,,
pvl_delta,100,52,Horstmann,94.43631958189201,-94.43631958189201,196.87263916378402,207.2933199077364,138.62943611198907,44.19311653009706,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,120,19,32,0.7246741901294649,,0.3780591026032802,1e-06,1.3194445205387693
q_learning,100,52,Horstmann,130.1300509999155,-130.1300509999155,264.260101999831,269.4704423718072,138.62943611198907,8.499385112073554,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,6,2,1.0,0.22576872785145222,,,
pvl_delta,100,53,Horstmann,123.06032620806688,-123.06032620806688,254.12065241613377,264.54133316008614,138.62943611198907,15.569109903922183,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,530,62,32,0.9644145325312458,,2.0,1e-06,0.8213345223333166
q_learning,100,53,Horstmann,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,
pvl_delta,100,54,Horstmann,79.27747880509597,-79.27747880509597,166.55495761019193,176.9756383541443,138.62943611198907,59.3519573068931,False,2,0,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,110,15,32,0.3411915990711896,,1e-06,1e-06,1.3780934159253968
q_learning,100,54,Horstmann,123.47187055788527,-123.47187055788527,250.94374111577054,256.15408148774674,138.62943611198907,15.157565554103797,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,12,9,1.0,0.39960566930273,,,
pvl_delta,100,55,Horstmann,98.51970493697617,-98.51970493697617,205.03940987395234,215.4600906179047,138.62943611198907,40.1097311750129,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,100,15,32,0.9711825914688114,,1e-06,0.9242372574513956,0.8097148325492894
q_learning,100,55,Horstmann,121.97006791802174,-121.97006791802174,247.94013583604348,253.15047620801965,138.62943611198907,16.659368193967325,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,7,9,1.0,0.3939048628903793,,,
pvl_delta,100,56,Horstmann,128.255714083006,-128.255714083006,264.511428166012,274.93210890996437,138.62943611198907,10.373722028983053,False,2,0,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,105,16,32,0.7511951143336397,,1e-06,1e-06,0.7804258479866735
q_learning,100,56,Horstmann,131.64454614982102,-131.64454614982102,267.28909229964205,272.49943267161825,138.62943611198907,6.98488996216804,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,102,28,10,0.010173298848537978,11.854084240626042,,,
pvl_delta,100,57,Horstmann,127.82241667824445,-127.82241667824445,263.6448333564889,274.06551410044125,138.62943611198907,10.807019433744614,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,390,48,32,0.999999,,0.73216728503209,1e-06,0.7481379134661708
q_learning,100,57,Horstmann,136.93681570748214,-136.93681570748214,277.8736314149643,283.0839717869405,138.62943611198907,1.6926204045069255,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,15,2,10,1.0,0.10872338405896036,,,
pvl_delta,100,58,Horstmann,104.13952989492297,-104.13952989492297,216.27905978984595,226.69974053379832,138.62943611198907,34.48990621706609,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,135,20,32,0.8499340961271882,,0.38829959101819195,1e-06,1.1078829584100518
q_learning,100,58,Horstmann,133.3451558947752,-133.3451558947752,270.6903117895504,275.9006521615266,138.62943611198907,5.284280217213876,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,5,4,0.8523832275323022,0.21524697502751625,,,
pvl_delta,100,59,Horstmann,115.01904771766691,-115.01904771766691,238.03809543533382,248.4587761792862,138.62943611198907,23.610388394322158,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,610,75,32,0.008415247940841098,,1e-06,4.031830327117407,2.5406762825095908
q_learning,100,59,Horstmann,134.74130112329632,-134.74130112329632,273.48260224659265,278.69294261856885,138.62943611198907,3.888134988692741,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,63,12,10,0.2683733153174322,0.4376972069392851,,,
pvl_delta,100,60,Horstmann,112.3153013405092,-112.3153013405092,232.6306026810184,243.05128342497076,138.62943611198907,26.31413477147987,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,130,20,32,0.48832640011946465,,0.6454605741043884,1e-06,1.1218829007214361
q_learning,100,60,Horstmann,137.56799377573148,-137.56799377573148,279.13598755146296,284.34632792343916,138.62943611198907,1.0614423362575849,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,4,2,1.0,0.07507570140595331,,,
pvl_delta,100,61,Horstmann,108.81227439894491,-108.81227439894491,225.62454879788982,236.0452295418422,138.62943611198907,29.817161713044158,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,140,22,32,0.999999,,1e-06,4.016164257994319,0.3455449338045091
q_learning,100,61,Horstmann,122.35272108270725,-122.35272108270725,248.7054421654145,253.91578253739067,138.62943611198907,16.276715029281817,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,48,13,10,0.8815615701522513,0.44155388207583735,,,
pvl_delta,100,62,Horstmann,72.18901198064239,-72.18901198064239,152.37802396128478,162.79870470523716,138.62943611198907,66.44042413134667,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,230,29,32,0.03510352398025365,,0.0033883664870009537,7.223354047984536,2.1085106252443953
q_learning,100,62,Horstmann,83.16649725699419,-83.16649725699419,170.33299451398838,175.54333488596455,138.62943611198907,55.462938854994874,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,114,19,9,0.01324479432666895,27.08275695783447,,,
pvl_delta,100,63,Horstmann,135.21318083886504,-135.21318083886504,278.4263616777301,288.84704242168243,138.62943611198907,3.4162552731240226,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,225,23,32,0.999999,,0.622861146245272,0.3891916428999379,0.33393067991728426
q_learning,100,63,Horstmann,136.94572628010948,-136.94572628010948,277.89145256021897,283.10179293219517,138.62943611198907,1.6837098318795825,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,15,3,2,1.0,0.09558464596866466,,,
pvl_delta,100,64,Horstmann,129.45699945091653,-129.45699945091653,266.91399890183305,277.3346796457854,138.62943611198907,9.172436661072538,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,165,26,32,0.9092128977877898,,1e-06,10.0,0.11619048847689399
q_learning,100,64,Horstmann,118.67391473176355,-118.67391473176355,241.3478294635271,246.55816983550326,138.62943611198907,19.95552138022552,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,120,29,8,0.0019992461159341014,100.0,,,
pvl_delta,100,65,Horstmann,125.38030097656889,-125.38030097656889,258.7606019531378,269.1812826970901,138.62943611198907,13.249135135420175,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,845,106,32,0.9170421601042114,,1.0832692214487696,1e-06,0.7694555654173981
q_learning,100,65,Horstmann,136.82133944019617,-136.82133944019617,277.64267888039234,282.85301925236854,138.62943611198907,1.808096671792896,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,15,2,2,1.0,0.10687244318514275,,,
pvl_delta,100,66,Horstmann,124.0970544269558,-124.0970544269558,256.1941088539116,266.61478959786393,138.62943611198907,14.532381685033272,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,120,19,32,0.999999,,1e-06,0.23904380027060348,0.6605861025599112
q_learning,100,66,Horstmann,136.80855907317894,-136.80855907317894,277.6171181463579,282.8274585183341,138.62943611198907,1.8208770388101243,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,3,10,1.0,0.1693710534997563,,,
pvl_delta,100,67,Horstmann,125.43141956282616,-125.43141956282616,258.86283912565233,269.2835198696047,138.62943611198907,13.198016549162901,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,170,20,32,0.13320783447037768,,0.3085271563158993,0.818740091110122,1.1039992677580088
q_learning,100,67,Horstmann,137.2808212095129,-137.2808212095129,278.5616424190258,283.771982791002,138.62943611198907,1.3486149024761573,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,57,10,8,1.0,0.09495331280932104,,,
pvl_delta,100,68,Horstmann,120.9928836956703,-120.9928836956703,249.9857673913406,260.406448135293,138.62943611198907,17.636552416318764,False,2,0,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,120,19,32,0.4170942742519955,,1e-06,1e-06,1.067044322169625
q_learning,100,68,Horstmann,135.7636390049525,-135.7636390049525,275.527278009905,280.7376183818812,138.62943611198907,2.8657971070365704,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,4,10,0.0006392417805724756,100.0,,,
pvl_delta,100,69,Horstmann,77.99029136350437,-77.99029136350437,163.98058272700874,174.4012634709611,138.62943611198907,60.639144748484696,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,290,24,32,0.0010523227196154341,,1e-06,1.7503506859404132,5.0
q_learning,100,69,Horstmann,86.31720972321692,-86.31720972321692,176.63441944643384,181.84475981841,138.62943611198907,52.312226388772146,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,117,25,8,0.003020252720626268,100.0,,,
